@_uuid,correct_index,strata,area_urban_rural,area_km,area_km_2,weight,adm1Pcode,adm1NameLa,FCS_4pt,FSI,num_children,has_children,edu_pin_bin,edu_pin_bin_population,health_pin_bin,food_pin_bin,shelter_pin_bin?,wash_pin_bin,pin_number_sectors,overlap_edu_health,overlap_edu_food,overlap_edu_shelter,overlap_edu_wash,overlap_health_food,overlap_health_shelter,overlap_health_wash,overlap_food_shelter,overlap_food_wash,overlap_shelter_wash
7bc66956-ec7d-40db-af5a-c5b0e8b12908,326,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19c61e57-8353-4c2f-ac7f-1d0afddbdbb2,327,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67a1b539-d8ec-404d-9657-8d8b52c632c0,328,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
051da72d-e4e8-4afa-81ba-9fe23ec35d01,329,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57801542-5064-47a1-936a-91bf9344ec00,330,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,3,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e1817a17-42ae-4765-8a73-a782d0031775,331,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46216da8-fe8d-4118-ac7a-0d725f3f8558,332,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67a50819-9ae4-4d51-8285-1bf186187b2b,333,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12278211-fb7e-44df-a53f-74c1eef29c0c,334,NOT_20KM_Rural,rural,over_20km,over_20km,1.449980012763910,UKR14,Donetska,1,2,1,1,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0
090bd17e-bb5d-405f-9db3-54e16fbc483b,335,NOT_20KM_Rural,rural,over_20km,over_20km,2.155375694649060,UKR14,Donetska,1,2,1,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
55462b34-e50d-4e3e-a387-4f7e4d69d0e8,336,NOT_20KM_Rural,rural,over_20km,over_20km,1.881055151693730,UKR14,Donetska,1,1,0,0,,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0
90f06408-78c3-4bd0-ab8d-96b51d6cc735,337,20KM_Rural,rural,5-20km,20km,0.621462748905733,UKR14,Donetska,1,2,2,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
71287d8f-0805-4d5b-8c74-cb2c6331c68d,338,NOT_20KM_Rural,rural,over_20km,over_20km,0.623099518998547,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d6f839ec-03f7-4671-af50-695ce459a343,339,20KM_Rural,rural,5-20km,20km,0.250739895539586,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5c7d6380-fa4e-4a26-a3f4-8e181cba6526,340,20KM_Rural,rural,5-20km,20km,0.569062028548827,UKR14,Donetska,3,3,0,0,,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0
db0baac5-05da-4baa-b42b-45c23158495d,341,5KM_Rural,rural,5km,20km,0.144293510916351,UKR14,Donetska,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
f8a66901-f2ea-4c48-a3b4-c25cefa0c357,342,5KM_Rural,rural,5km,20km,0.117259597864107,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64035bc4-040c-4a71-9cf3-171fa8facf91,343,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,1,1,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
b895d0af-1cd6-488a-ac9a-d9e546da9f6b,344,NOT_20KM_Rural,rural,over_20km,over_20km,1.449980012763910,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65c5daac-616c-417d-8613-5bbd43f051dc,345,NOT_20KM_Rural,rural,over_20km,over_20km,2.155375694649060,UKR14,Donetska,1,2,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
d76be11e-f90b-4afb-b298-94d0e96de8e0,346,NOT_20KM_Rural,rural,over_20km,over_20km,1.881055151693730,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b95e3a70-7145-429f-bae5-a9366a1ca4d6,347,20KM_Rural,rural,5-20km,20km,0.621462748905733,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0df7adb-4948-429f-b669-3d7cf8941b87,348,NOT_20KM_Rural,rural,over_20km,over_20km,0.623099518998547,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b091a74-1740-4adc-8225-5bb9ee7803a2,349,NOT_20KM_Rural,rural,over_20km,over_20km,1.449980012763910,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
462cad33-595e-4cfb-adf2-8974fa1afee3,350,NOT_20KM_Rural,rural,over_20km,over_20km,2.155375694649060,UKR14,Donetska,1,1,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8e240fe8-b476-4cbd-884e-146917e3c3f0,351,NOT_20KM_Rural,rural,over_20km,over_20km,1.449980012763910,UKR14,Donetska,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182c7ec9-c006-4b03-807f-fc2978fde229,352,NOT_20KM_Rural,rural,over_20km,over_20km,1.881055151693730,UKR14,Donetska,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2d6035b4-4a85-45e6-ad93-4f7f9fece7f1,353,NOT_20KM_Rural,rural,over_20km,over_20km,2.155375694649060,UKR14,Donetska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fb54b1e0-36e4-4c6d-b025-be7c94e7598a,354,20KM_Rural,rural,5-20km,20km,0.621462748905733,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59b6d1d9-2026-4f74-bec9-113b48df07a7,355,NOT_20KM_Rural,rural,over_20km,over_20km,1.881055151693730,UKR14,Donetska,1,1,0,0,,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0
33a246d5-33ab-4b37-b691-eb316eef4e89,356,NOT_20KM_Rural,rural,over_20km,over_20km,0.623099518998547,UKR14,Donetska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bbd1063a-e689-4959-9726-2aa8f20e2e4c,357,20KM_Rural,rural,5-20km,20km,0.621462748905733,UKR14,Donetska,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946d71b3-4a57-47d8-a7c6-afece5f864c0,358,NOT_20KM_Rural,rural,over_20km,over_20km,0.623099518998547,UKR14,Donetska,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75f3001d-d538-4885-beec-3fb5684804df,359,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,2,0,0,,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0
2fdac222-61be-4598-8ece-27f97387eeca,360,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9800afe1-ad59-4a3b-8e0a-8c0277f39568,361,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e5c36f2-e1dd-47ef-be82-5c3dd2bd08bf,362,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,1,2,1,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0
65655355-84ed-415f-8780-d969dfab3359,363,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,2,1,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52ab1e5f-006d-4133-99a1-b791ce740991,364,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
343d7a5e-2aba-4728-bb0b-b6a4ac4bd0ec,365,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302a523f-3a8f-4a3a-b6bb-4dd6cca73f53,366,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,3,3,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0a05442c-1cd9-4d21-a0f6-cce1c9e8e72f,367,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2d4dae71-7f55-42af-9ffe-026846fc0e9b,368,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,2,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
b8bd025b-1ab3-471a-aa45-4b6cbd55d4e5,369,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7557c423-d0cb-4c07-a5e7-d2af4d83c899,370,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4fe26bc6-ee0d-4819-8b06-245c8bf874ec,371,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774187d7-ceb8-47cd-a74e-901ee355c785,372,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,1,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
e1466ad4-e1e5-4ae1-b536-3bc9234ba2cc,373,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fabcd45-7edd-4edf-893f-e609d1e26a53,374,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8922e02c-8e1c-4c2b-8940-269cfbf5872e,375,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0fbcc977-618a-4abf-8e0c-2f6458f35cc7,376,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e6a61a6c-31e1-4f60-bccb-8a4588eb6817,377,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,3,3,0,0,,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0
777da150-492f-466e-802f-11ea6ebe8521,378,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0e84c701-17ae-43b1-9950-274c2912a442,379,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,1,1,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d9e59e71-cb46-4071-9abd-d5cef7036d59,380,5KM_Rural,rural,5km,20km,0.110066645998421,UKR44,Luhanska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1b3b679a-449b-4740-9d33-22b2fff3992d,381,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58459c83-98eb-416e-9f58-0011812fac9b,382,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d56ed29-c571-4767-a5dc-b32fc649dc8f,383,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec783c83-ff94-45f1-b0c3-55208bc0d84c,384,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d61ee9b1-8598-43be-9aa4-3377b267b662,385,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8c13b8e-3206-458d-b42a-4e365a1c94ef,386,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
dc05003b-6f2e-4d6c-a7a3-a5b519db839c,387,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
406f3da0-7747-4df1-85f9-74f7893a927e,388,"20KM_Urban_>100,000",big_urban,5-20km,20km,2.386517631331470,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19f58839-2466-4d59-8ebb-a0671de701c8,389,"20KM_Urban_<100,000",small_urban,5-20km,20km,0.330162484340273,UKR14,Donetska,1,2,1,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1f5ae66f-5ae4-49bb-8d5a-4bc8c8dc302c,390,"20KM_Urban_<100,000",small_urban,5-20km,20km,0.330162484340273,UKR14,Donetska,1,2,1,1,1,1,1,0,1,0,3,1,0,1,0,0,1,0,0,0,0
e37a0967-2a8a-415a-8d30-ee17a0b870bf,391,"20KM_Urban_<100,000",small_urban,5-20km,20km,0.330162484340273,UKR14,Donetska,1,2,1,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
08d7085b-d6b1-462e-bece-a7ad980ceb31,392,"20KM_Urban_<100,000",small_urban,5-20km,20km,0.330162484340273,UKR14,Donetska,1,2,0,0,,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0
43774d01-6f74-451d-931b-f2ee9358a65b,393,20KM_Rural,rural,5-20km,20km,0.257106338199771,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1ba765a2-e57c-457d-93c6-32ed0c86b003,394,20KM_Rural,rural,5-20km,20km,0.257106338199771,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5bb8faae-80b8-48fe-826c-69002ff200f9,395,20KM_Rural,rural,5-20km,20km,0.257106338199771,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b9693680-a550-4507-b630-dcd34cb56430,396,20KM_Rural,rural,5-20km,20km,0.257106338199771,UKR14,Donetska,3,3,0,0,,0,1,1,1,0,3,0,0,0,0,1,1,0,1,0,0
2ad77dcf-b177-4fb3-b3cc-eaa7c5697802,397,"20KM_Urban_<100,000",small_urban,5-20km,20km,0.330162484340273,UKR14,Donetska,3,3,0,0,,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0
63194813-c4f1-4503-b362-621820b6e426,398,"20KM_Urban_<100,000",small_urban,5-20km,20km,0.330162484340273,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80c7c10e-5db4-40f0-8b0a-28133168321b,399,"20KM_Urban_<100,000",small_urban,5-20km,20km,0.330162484340273,UKR14,Donetska,1,2,1,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
4f58c6d7-069f-433e-8ff3-d012b2061725,400,"20KM_Urban_<100,000",small_urban,5-20km,20km,0.330162484340273,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
c2fc9859-fea5-49f7-95f0-217fcd9bbae9,401,20KM_Rural,rural,5-20km,20km,0.257106338199771,UKR14,Donetska,1,2,3,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
13f6c278-e158-4bfe-bd57-272643806f1e,402,20KM_Rural,rural,5-20km,20km,0.257106338199771,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9d05bde5-60c0-457a-820f-cf652f3d262b,403,20KM_Rural,rural,5-20km,20km,0.257106338199771,UKR14,Donetska,1,2,2,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
577bb335-863d-409b-8379-556cbe63ae6b,404,20KM_Rural,rural,5-20km,20km,0.257106338199771,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86dfabca-13eb-4fe0-a1e5-9c08bd191bc2,405,20KM_Rural,rural,5-20km,20km,0.250739895539586,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b9a33f9-4015-4b5d-8d35-f6a4e0fe2397,406,20KM_Rural,rural,5-20km,20km,0.569062028548827,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b5b69514-40cf-4de4-98ba-bc12f0f5bdaa,407,5KM_Rural,rural,5km,20km,0.144293510916351,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63f6a6e3-62a6-4aa2-98f9-2333ab12eb90,408,5KM_Rural,rural,5km,20km,0.117259597864107,UKR14,Donetska,3,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7e673b53-4776-41f9-b9eb-7142d7f52b51,409,"NOT_20KM_Urban_>100,000",big_urban,over_20km,over_20km,1.567802592899470,UKR14,Donetska,1,1,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
49bfca6b-192a-4e9c-baf5-d7c397ab8662,410,NOT_20KM_Rural,rural,over_20km,over_20km,2.037809747668200,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb146659-9cec-48ee-b737-11e47c696b19,411,NOT_20KM_Rural,rural,over_20km,over_20km,2.037809747668200,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9572829-6cd7-4f4c-ae46-043b8a10b58e,412,NOT_20KM_Rural,rural,over_20km,over_20km,0.268442245606292,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15ed3710-f5fd-4ac6-a907-1eac4eec8cea,413,NOT_20KM_Rural,rural,over_20km,over_20km,0.268442245606292,UKR14,Donetska,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7224347c-c3ca-45f0-93bf-81e369fedd98,414,NOT_20KM_Rural,rural,over_20km,over_20km,0.621140086548866,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08339a5-c771-45d7-8d55-a4272b77dd7b,415,NOT_20KM_Rural,rural,over_20km,over_20km,0.621140086548866,UKR14,Donetska,1,1,3,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
f8252d2f-ad44-4369-99ab-f700b22fb9cf,416,NOT_20KM_Rural,rural,over_20km,over_20km,2.151456829749700,UKR14,Donetska,1,2,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3739d2b-aef5-4203-9626-135630c769eb,417,NOT_20KM_Rural,rural,over_20km,over_20km,2.151456829749700,UKR14,Donetska,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d58bf512-dadf-4b07-b37e-37e5196e23fa,418,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fdfedf24-f60f-4e18-bbb0-74e844f307f5,419,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85d18157-3023-4f32-96c3-9cd4cf81e7f4,420,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bcd63bd3-2822-4138-9c76-c00a0480d4fa,421,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d44c7bc5-47de-44dc-874a-7bf16cfa8b0d,422,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0
6d6f0ef1-1ceb-4005-a218-e2937033beda,423,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,2,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
47bd466e-43ed-4bb5-95f5-808a1088816c,424,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87ce8e09-a106-47ba-85a0-94428c7b076b,425,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1a66e9e6-55d9-44f9-a5d8-74cc4ef86ed5,426,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44352571-b1fa-42fc-bf31-ddacbe511470,427,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3cbe3fb6-1027-47d8-b4e2-f4f06d8aa210,428,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,1,2,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1724c9c0-6f98-43ec-8a67-edfb9c2d7d4e,429,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a552652-e6de-4b72-82ab-a05584c58653,430,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0
590af6af-23b5-4879-a79c-7ac5e623a361,431,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0
f2beeb74-aef4-46dd-86de-9aeb2f74bfcd,432,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,4,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
0f1091a0-ac0c-4874-a428-38f0dffc37e7,433,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0
1dbbf0de-9720-42cf-8900-5f13add61c62,434,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
349d014a-94d5-425d-9083-3bd1e5609066,435,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,1,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
e984fbc2-1187-4739-8cc2-cb007aa97598,436,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
82093568-7a07-435f-a91d-369b6c952f9d,437,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0
48200574-d81c-4394-a405-6163a3574901,438,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0c1c88af-c7bd-49d6-98ec-d3e3779b2e7f,439,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76df864c-54c4-406e-98ea-3bed6a2b176e,440,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,3,3,0,0,,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0
ad926dda-7b0e-40af-b12e-c60cc49cee1d,441,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0
51c7bda3-6aa6-44e5-8c8f-318dfaadc2f8,442,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
94e84dce-ee93-4a9d-a48e-6f157c86b75c,443,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,1,1,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0
a0a92609-d522-4bff-954e-e215d9303dca,444,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d6262cd1-c158-480a-8442-55d0feefadfb,445,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acc0613e-0d3d-42a8-b0cc-03de7ee6861b,446,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,1,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3501899b-c255-4203-a0dc-eb0a18181b42,447,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,1,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
e036e9d5-4cfa-487d-8b4b-de4a4f451a64,448,"5KM_Urban_<100,000",small_urban,5km,20km,0.467752489009149,UKR14,Donetska,1,2,0,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
