"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"1335",0,0,0.333333333333333,0,0,0
"1336",0,0.0196078431372549,0,0,0,0
"1337",0,0.0196078431372549,0,0,0,0
"1338",0,0.0196078431372549,0,0,0,0
"1339",0,0.0196078431372549,0,0,0,0
"1340",0,0.0196078431372549,0,0,0,0
"1341",0,0.0196078431372549,0,0,0,0
"1342",0,0.0196078431372549,0,0,0,0
"1343",0,0.0196078431372549,0,0,0,0
"1344",0,0.0196078431372549,0,0,0,0
"1435",0,0,0,0.00961538461538462,0,0
"1436",0,0,0,0.00961538461538462,0,0
"1437",0,0,0,0.00961538461538462,0,0
"1438",0,0.0196078431372549,0,0,0,0
"1439",0,0,0,0.00961538461538462,0,0
"1440",0,0.0196078431372549,0,0,0,0
"1441",0,0,0,0.00961538461538462,0,0
"1442",0,0.0196078431372549,0,0,0,0
"1443",0,0.0196078431372549,0,0,0,0
"1444",0,0.0196078431372549,0,0,0,0
"1445",0,0.0196078431372549,0,0,0,0
"1446",0,0.0196078431372549,0,0,0,0
"1447",0,0.0196078431372549,0,0,0,0
"1448",0,0.0196078431372549,0,0,0,0
"1449",0,0.0196078431372549,0,0,0,0
"1450",0,0.0196078431372549,0,0,0,0
"1451",0,0,0,0,0,0.0169491525423729
"1452",0,0.0196078431372549,0,0,0,0
"1453",0,0,0,0,0,0.0169491525423729
"1454",0,0,0,0,0,0.0169491525423729
"1455",0,0,0,0,0,0.0169491525423729
"1456",0,0,0,0,0,0.0169491525423729
"1457",0,0,0,0,0,0.0169491525423729
"1458",0,0,0,0,0,0.0169491525423729
"1459",0,0,0,0,0,0.0169491525423729
"1460",0,0,0,0,0,0.0169491525423729
"1461",0,0,0,0,0,0.0169491525423729
"1462",0,0,0,0,0,0.0169491525423729
"1463",0,0,0,0,0,0.0169491525423729
"1676",0,0,0,0.00961538461538462,0,0
"1677",0,0,0,0.00961538461538462,0,0
"1678",0,0,0,0.00961538461538462,0,0
"1679",0,0,0,0.00961538461538462,0,0
"1680",0,0,0,0.00961538461538462,0,0
"1681",0,0,0,0.00961538461538462,0,0
"1682",0,0,0,0.00961538461538462,0,0
"1683",0,0,0,0.00961538461538462,0,0
"1684",0,0,0,0.00961538461538462,0,0
"1685",0,0,0,0.00961538461538462,0,0
"1686",0,0,0,0.00961538461538462,0,0
"1687",0,0,0,0.00961538461538462,0,0
"1688",0,0,0,0.00961538461538462,0,0
"1689",0,0,0,0.00961538461538462,0,0
"1690",0,0,0,0.00961538461538462,0,0
"1691",0,0,0,0.00961538461538462,0,0
"1692",0,0,0,0.00961538461538462,0,0
"1693",0,0,0,0.00961538461538462,0,0
"1694",0,0,0,0.00961538461538462,0,0
"1695",0.25,0,0,0,0,0
"1696",0,0,0,0.00961538461538462,0,0
"1697",0.25,0,0,0,0,0
"1698",0,0,0,0.00961538461538462,0,0
"1699",0,0,0,0.00961538461538462,0,0
"1700",0,0,0,0.00961538461538462,0,0
"1701",0,0,0,0.00961538461538462,0,0
"1702",0.25,0,0,0,0,0
"1703",0,0,0,0.00961538461538462,0,0
"1704",0,0,0,0.00961538461538462,0,0
"1705",0,0,0,0.00961538461538462,0,0
"1706",0,0,0,0.00961538461538462,0,0
"1821",0,0,0,0.00961538461538462,0,0
"1822",0,0,0,0.00961538461538462,0,0
"1823",0,0,0,0.00961538461538462,0,0
"1824",0,0,0,0,0.0526315789473684,0
"1825",0,0,0,0.00961538461538462,0,0
"1826",0,0,0,0.00961538461538462,0,0
"1827",0,0,0,0,0.0526315789473684,0
"1828",0,0,0,0.00961538461538462,0,0
"1829",0,0,0,0,0.0526315789473684,0
"1830",0,0,0,0.00961538461538462,0,0
"1831",0,0,0,0,0.0526315789473684,0
"1832",0,0,0,0.00961538461538462,0,0
"1833",0,0,0,0.00961538461538462,0,0
"1834",0,0,0,0.00961538461538462,0,0
"1835",0,0,0,0.00961538461538462,0,0
"1836",0,0,0,0.00961538461538462,0,0
"1837",0,0,0,0.00961538461538462,0,0
"1838",0,0,0,0.00961538461538462,0,0
"1839",0,0,0,0.00961538461538462,0,0
"1840",0,0,0,0.00961538461538462,0,0
"1841",0,0,0,0.00961538461538462,0,0
"1842",0,0,0,0.00961538461538462,0,0
"1843",0,0,0,0.00961538461538462,0,0
"1844",0,0,0,0.00961538461538462,0,0
"1845",0,0,0,0.00961538461538462,0,0
"1846",0,0,0,0.00961538461538462,0,0
"1847",0,0,0,0.00961538461538462,0,0
"1848",0,0,0,0.00961538461538462,0,0
"1849",0,0,0,0.00961538461538462,0,0
"1850",0,0,0,0.00961538461538462,0,0
"1851",0,0,0,0.00961538461538462,0,0
"1852",0,0,0,0.00961538461538462,0,0
"1853",0,0,0,0.00961538461538462,0,0
"1854",0,0,0,0.00961538461538462,0,0
"1855",0,0,0,0.00961538461538462,0,0
"1856",0,0,0,0.00961538461538462,0,0
"1964",0,0,0,0.00961538461538462,0,0
"1965",0,0,0,0.00961538461538462,0,0
"1966",0,0,0,0,0.0526315789473684,0
"1967",0,0,0,0.00961538461538462,0,0
"1968",0,0,0,0,0.0526315789473684,0
"1969",0,0,0,0.00961538461538462,0,0
"1970",0,0,0,0.00961538461538462,0,0
"1971",0,0,0,0.00961538461538462,0,0
"1972",0,0,0,0.00961538461538462,0,0
"1973",0,0,0,0,0.0526315789473684,0
"1974",0,0,0,0,0.0526315789473684,0
"1975",0,0,0,0.00961538461538462,0,0
"1976",0,0,0,0.00961538461538462,0,0
"1977",0,0,0,0.00961538461538462,0,0
"1978",0,0,0,0.00961538461538462,0,0
"1979",0,0,0,0.00961538461538462,0,0
"1983",0,0.0196078431372549,0,0,0,0
"1984",0,0.0196078431372549,0,0,0,0
"1985",0,0.0196078431372549,0,0,0,0
"1986",0,0.0196078431372549,0,0,0,0
"1987",0,0.0196078431372549,0,0,0,0
"1988",0,0.0196078431372549,0,0,0,0
"1989",0,0.0196078431372549,0,0,0,0
"1990",0,0.0196078431372549,0,0,0,0
"1991",0,0.0196078431372549,0,0,0,0
"1992",0,0.0196078431372549,0,0,0,0
"1993",0,0.0196078431372549,0,0,0,0
"1994",0,0.0196078431372549,0,0,0,0
"2844",0,0,0,0.00961538461538462,0,0
"2849",0,0,0,0.00961538461538462,0,0
